UID,NAME_0,NAME_1,NAME_2,lon,lat
8558,United States,Iowa,Linn,-91.5996142319868,42.07887901197702
8559,United States,Iowa,Tama,-92.5332876990057,42.079540754659206
8560,United States,Iowa,Jones,-91.13229536422399,42.121108522407816
8561,United States,New York,Chemung,-76.76072590257617,42.14206459272247
8562,United States,Nebraska,Thurston,-96.54472984718744,42.16029271948129
8563,United States,Pennsylvania,Erie,-80.03525827662482,41.99079369309581
8564,United States,Massachusetts,Norfolk,-71.21034970106092,42.1609205578448
8566,United States,Michigan,Berrien,-86.41301360012457,41.95489793221705
8567,United States,Iowa,Monona,-95.95966169616496,42.05109837832492
8568,United States,Iowa,Marshall,-92.99959042957184,42.03541190301004
8569,United States,Iowa,Carroll,-94.86129557667914,42.03529187123334
8570,United States,Iowa,Crawford,-95.38222716314316,42.03566832065516
8571,United States,Iowa,Boone,-93.93312518328052,42.03534320620859
8572,United States,Iowa,Greene,-94.39804312356817,42.03519314110084
8573,United States,Iowa,Story,-93.46629078258228,42.03529352376525
8574,United States,Illinois,Ogle,-89.32040185667428,42.04368192190859
8575,United States,Illinois,Carroll,-89.93452641690432,42.07009300965836
8578,United States,New York,Ulster,-74.25860363537713,41.88780895460024
8581,United States,Illinois,Cook,-87.81595168476213,41.84199539856603
8582,United States,Illinois,De Kalb,-88.77059734739838,41.89543337605113
8583,United States,Illinois,Kane,-88.42936451640956,41.939483760314594
8584,United States,Michigan,Monroe,-83.54116961361305,41.928726152958504
8585,United States,Nebraska,Cuming,-96.7864847850482,41.918613200844135
8586,United States,Nebraska,Madison,-97.60069882510275,41.918167689911634
8587,United States,Nebraska,Stanton,-97.19405715576168,41.91864350245569
8588,United States,Michigan,Lenawee,-84.06837314014231,41.89485210560825
8589,United States,Massachusetts,Barnstable,-70.29780580109288,41.72673523321291
8590,United States,New York,Dutchess,-73.74382369365227,41.764690375765085
8591,United States,Michigan,Branch,-85.06028860803079,41.91669019739751
8592,United States,Michigan,Hillsdale,-84.5954844783265,41.88790914825481
8593,United States,Michigan,Saint Joseph,-85.52753519107122,41.915072864343315
8594,United States,Michigan,Cass,-85.9938305211495,41.91604056512094
8595,United States,Connecticut,Litchfield,-73.24609209426158,41.79273057320028
8596,United States,Nebraska,Burt,-96.32820164011285,41.852418220363084
8597,United States,Connecticut,Hartford,-72.73287670156185,41.80632592234005
8598,United States,Connecticut,Tolland,-72.33666861493975,41.854999093381224
8599,United States,Iowa,Clinton,-90.53357634692689,41.898343514146724
8600,United States,Connecticut,Windham,-71.98769210771705,41.830650217033636
8601,United States,Rhode Island,Providence,-71.58144104579397,41.87197647444662
8602,United States,New York,Sullivan,-74.76879303243095,41.71582323827879
8603,United States,Massachusetts,Plymouth,-70.81237372900479,41.951207925127036
8604,United States,Pennsylvania,Bradford,-76.51699711629091,41.78924584250968
8605,United States,Pennsylvania,Tioga,-77.2544872043716,41.77218230656172
8606,United States,Pennsylvania,Mc Kean,-78.57156940668955,41.80815469733523
8607,United States,Pennsylvania,Potter,-77.89634885701733,41.744731564813556
8608,United States,Pennsylvania,Wayne,-75.30354155948672,41.64700590101359
8609,United States,Pennsylvania,Susquehanna,-75.80166386029936,41.82195813631576
8610,United States,Pennsylvania,Warren,-79.27654233883071,41.81415390183599
8611,United States,Illinois,Dupage,-88.08512358088292,41.85245656823196
8612,United States,Ohio,Ashtabula,-80.74794678075604,41.70716387055836
8613,United States,Iowa,Cedar,-91.13379622370907,41.77295345358629
8614,United States,Illinois,Whiteside,-89.91543586238718,41.75743665866031
8615,United States,Nebraska,Boone,-98.06640361678589,41.706925062712656
8616,United States,Illinois,Lee,-89.29940651798071,41.74660646148752
8617,United States,Iowa,Harrison,-95.8158638836251,41.682275166451475
8618,United States,Iowa,Iowa,-92.06629060801875,41.685867320887375
8619,United States,Iowa,Dallas,-94.04069339389841,41.68369242666011
8620,United States,Iowa,Shelby,-95.31102298263527,41.683779218241476
8621,United States,Iowa,Audubon,-94.90747954918982,41.6831459237165
8622,United States,Iowa,Poweshiek,-92.53264466382026,41.686048767573396
8623,United States,Iowa,Polk,-93.57479792057842,41.68416365679648
8624,United States,Iowa,Jasper,-93.05517001552835,41.68532118286445
8625,United States,Iowa,Guthrie,-94.50240854457522,41.6828410235611
8626,United States,Iowa,Johnson,-91.58854359877887,41.67128394760076
8627,United States,Ohio,Lake,-81.23812885555888,41.69622558317574
8628,United States,Pennsylvania,Crawford,-80.10666060253268,41.68451698300104
8630,United States,Illinois,Rock Island,-90.56816484465166,41.46762330760465
8631,United States,Rhode Island,Bristol,-71.28386361032965,41.71479248476803
8632,United States,Iowa,Scott,-90.62483274322229,41.63725774562217
8633,United States,Rhode Island,Kent,-71.5928849257147,41.671971438607855
8634,United States,Indiana,Elkhart,-85.85920609707449,41.599373977821045
8635,United States,Indiana,Saint Joseph,-86.28986606078023,41.61712690769369
8636,United States,Indiana,Lake Michigan,-87.22650338818654,41.70509199244171
8637,United States,Indiana,LaPorte,-86.74013321110887,41.54617555888903
8638,United States,Indiana,LaGrange,-85.42733788342173,41.64346499993726
8639,United States,Indiana,Steuben,-85.0016965611523,41.64470839950057
8640,United States,Nebraska,Colfax,-97.08546889371178,41.5740645094837
8641,United States,Nebraska,Platte,-97.51851582771332,41.57096480284915
8642,United States,Nebraska,Dodge,-96.65376355251847,41.57894539334548
8643,United States,Ohio,Lucas,-83.6562616380409,41.62094147243123
8644,United States,Illinois,Will,-87.97824608295116,41.445918539010805
8645,United States,Illinois,Kendall,-88.42977108980996,41.590858058944185
8646,United States,Ohio,Fulton,-84.1311548189515,41.60163219217606
8647,United States,Ohio,Geauga,-81.17865293743402,41.49940516627495
8648,United States,Indiana,Lake,-87.38204412180698,41.415402934732796
8649,United States,Indiana,Porter,-87.06690289847943,41.46049232454654
8650,United States,Ohio,Williams,-84.5886644109862,41.560637065925896
8651,United States,Nebraska,Washington,-96.21964767003699,41.53116599576738
8652,United States,Ohio,Ottawa,-83.1418986353378,41.53894090069076
8653,United States,Pennsylvania,Wyoming,-76.01693344393946,41.519545848624915
8654,United States,Rhode Island,Newport,-71.23770109917474,41.556376224121145
8655,United States,Pennsylvania,Lackawanna,-75.608889316086,41.438416260211994
8656,United States,New York,Orange,-74.30582833601606,41.40175128058838
8657,United States,Illinois,La Salle,-88.88721650593185,41.34442079407318
8658,United States,Ohio,Cuyahoga,-81.65897557966771,41.424397973872416
8659,United States,Pennsylvania,Elk,-78.65044117345467,41.42543604384447
8660,United States,Pennsylvania,Forest,-79.23656636797574,41.51329328440829
8661,United States,Pennsylvania,Venango,-79.75744484337349,41.40016851806942
8662,United States,Ohio,Erie,-82.61997640705277,41.36493306877299
8663,United States,Ohio,Wood,-83.62367831293638,41.36153688782866
8664,United States,Pennsylvania,Cameron,-78.20452150965788,41.43703149781599
8665,United States,Massachusetts,Bristol,-71.11446303782198,41.80071846675492
8666,United States,Pennsylvania,Pike,-75.03355807922819,41.33253383611926
8667,United States,Iowa,Muscatine,-91.11376986568143,41.483704406618116
8668,United States,Pennsylvania,Lycoming,-77.06394659364413,41.34334197737338
8669,United States,Pennsylvania,Sullivan,-76.51182669854987,41.44690894798254
8670,United States,Illinois,Bureau,-89.5291717075797,41.40437496180601
8671,United States,Illinois,Henry,-90.13141136584623,41.3536027506869
8672,United States,Indiana,De Kalb,-85.00045203909377,41.397832648184746
8673,United States,Indiana,Noble,-85.41859460807774,41.399214231719256
8674,United States,Nebraska,Nance,-97.99250915928067,41.39677547470531
8675,United States,New York,Putnam,-73.74982580407034,41.42600606010381
8676,United States,Ohio,Lorain,-82.15095237972763,41.29600622870675
8677,United States,Iowa,Washington,-91.7185727288849,41.33519887244804
8678,United States,Iowa,Warren,-93.56346751120773,41.332788788517966
8679,United States,Iowa,Keokuk,-92.1795243898488,41.33589338832416
8680,United States,Iowa,Madison,-94.01729954190397,41.32914681205939
8681,United States,Iowa,Mahaska,-92.64211085602638,41.33396627060743
8682,United States,Iowa,Marion,-93.10078017386509,41.33323136030344
8683,United States,Iowa,Pottawattamie,-95.54221481123189,41.33541953397499
8684,United States,Iowa,Cass,-94.92893007337342,41.33060204610642
8685,United States,Iowa,Adair,-94.47215815431032,41.32972167168224
8686,United States,Ohio,Trumbull,-80.76087655628308,41.31668335880323
8687,United States,Ohio,Sandusky,-83.14615339379202,41.35609811784102
8688,United States,Pennsylvania,Mercer,-80.25670238458525,41.30324029950928
8689,United States,Ohio,Henry,-84.06838137597424,41.33390562102987
8690,United States,Massachusetts,Dukes,-70.65821304452076,41.39633121269175
8691,United States,Indiana,Marshall,-86.26185122473449,41.324855987104314
8692,United States,Pennsylvania,Clinton,-77.63719626759348,41.23387480825256
8693,United States,Illinois,Grundy,-88.41903588606075,41.28589168275487
8694,United States,Nebraska,Butler,-97.13013903750654,41.224470818317535
8695,United States,Nebraska,Saunders,-96.63636226558421,41.226218436938964
8696,United States,Indiana,Kosciusko,-85.86108371033517,41.244977808874694
8697,United States,Pennsylvania,Clarion,-79.41970916238378,41.193110709371574
8698,United States,Indiana,Starke,-86.64752522488648,41.28126406390369
8699,United States,Pennsylvania,Luzerne,-75.98835738533558,41.177525864467874
8700,United States,Ohio,Defiance,-84.49138702348434,41.32404875821292
8701,United States,Iowa,Louisa,-91.26095259388181,41.2178074997902
8702,United States,Nebraska,Polk,-97.56835975973132,41.187236288640634
8703,United States,Nebraska,Merrick,-98.03793858645423,41.16881845352572
8704,United States,Nebraska,Douglas,-96.15377939160639,41.29542423495585
8705,United States,Pennsylvania,Jefferson,-79.0005950140637,41.12735229204866
8706,United States,New Jersey,Sussex,-74.69084209908603,41.13856341374856
8707,United States,Rhode Island,Washington,-71.623027391495,41.47032773952757
8708,United States,Ohio,Summit,-81.53204673533611,41.12524621648126
8709,United States,Ohio,Portage,-81.19741319749428,41.16759093425889
8710,United States,Illinois,Mercer,-90.74322464815138,41.205503368855894
8711,United States,Connecticut,New London,-72.10126283811472,41.48966227955064
8712,United States,Illinois,Putnam,-89.28593076626844,41.2047159648552
8713,United States,New York,Rockland,-74.02335207049693,41.152161399916174
8714,United States,Massachusetts,Nantucket,-70.0724065846056,41.2786784705475
8715,United States,Pennsylvania,Columbia,-76.40568220671943,41.04891813335314
8716,United States,Illinois,Kankakee,-87.86338100571918,41.138631505157385
8717,United States,Indiana,Whitley,-85.50571065537078,41.139239213256054
8718,United States,Ohio,Huron,-82.59777876607454,41.14627131558514
8719,United States,Indiana,Jasper,-87.11596368724133,41.02368910709967
8720,United States,Ohio,Medina,-81.89954995209636,41.11745532476637
8721,United States,Indiana,Allen,-85.06685732363417,41.09080875330756
8722,United States,Connecticut,Middlesex,-72.53405606263387,41.46297814195921
8723,United States,Ohio,Seneca,-83.12773033963947,41.123886252961434
8724,United States,Pennsylvania,Clearfield,-78.47427623005369,41.00021361617946
8725,United States,Pennsylvania,Centre,-77.81891602986724,40.919569155521884
8726,United States,Pennsylvania,Monroe,-75.33797562869688,41.05805828547825
8727,United States,Ohio,Paulding,-84.58046328400606,41.11655739119191
8728,United States,Connecticut,New Haven,-72.93206817864792,41.410741883120885
8729,United States,Illinois,Stark,-89.79848626110144,41.09302889215632
8730,United States,Indiana,Newton,-87.39729886931072,40.95588527292983
8731,United States,New Jersey,Passaic,-74.3008490196291,41.03367616539576
8732,United States,Nebraska,Sarpy,-96.11147512775348,41.11244469311527
8733,United States,Pennsylvania,Northumberland,-76.70696759032408,40.851826401659544
8734,United States,Indiana,Fulton,-86.26336559945564,41.04695720840748
8735,United States,Nebraska,Hamilton,-98.02303298269611,40.87298142824654
8736,United States,Indiana,Pulaski,-86.69844162734314,41.04224992679481
8737,United States,Pennsylvania,Montour,-76.66000291144123,41.02801566625372
8738,United States,Pennsylvania,Butler,-79.91248434247882,40.91077958584528
8739,United States,Pennsylvania,Armstrong,-79.46338822162366,40.81434377756261
8740,United States,Ohio,Hancock,-83.66650566054446,41.0017009450749
8741,United States,Ohio,Putnam,-84.13173550491354,41.022089083713624
8742,United States,Iowa,Jefferson,-91.94942287140492,41.031085206507434
8743,United States,Iowa,Henry,-91.54541440685787,40.98751312716191
8744,United States,Iowa,Wapello,-92.41048131657743,41.029864097614364
8745,United States,Iowa,Clarke,-93.78646660231986,41.02795311654078
8746,United States,Iowa,Lucas,-93.32919265844983,41.02845596516649
8747,United States,Iowa,Monroe,-92.86985532492838,41.02843414211085
8748,United States,Iowa,Mills,-95.62023711457523,41.032866138965275
8749,United States,Iowa,Montgomery,-95.15701569250426,41.030536670372975
8750,United States,Iowa,Adams,-94.70089679145345,41.02834745263436
8751,United States,Iowa,Union,-94.24356783088045,41.02669382369172
8752,United States,Illinois,Knox,-90.21339444836114,40.93112223768768
8753,United States,Pennsylvania,Union,-77.06164334008344,40.96369682301372
8754,United States,Illinois,Marshall,-89.34541997800343,41.033307788804265
8755,United States,New Jersey,Bergen,-74.07487739969717,40.960033470558315
8756,United States,Ohio,Mahoning,-80.77570525032355,41.01448459873523
8757,United States,Pennsylvania,Carbon,-75.70768896219137,40.91851184360043
8758,United States,Pennsylvania,Lawrence,-80.33297931291827,40.992930546835616
8759,United States,Illinois,Livingston,-88.55748335352101,40.892422743248275
8760,United States,New Jersey,Warren,-74.99604407032875,40.85772985107147
8761,United States,New Jersey,Morris,-74.54372565022514,40.86178653892476
8762,United States,Iowa,Des Moines,-91.18221268060681,40.922508193495936
8763,United States,Illinois,Henderson,-90.92348891745834,40.818144841800695
8764,United States,Illinois,Warren,-90.61437329364811,40.84901130146959
8765,United States,Ohio,Ashland,-82.26887943230291,40.84587252901514
8766,United States,Nebraska,Cass,-96.14090719166651,40.90949224982268
8767,United States,Nebraska,York,-97.59656391626294,40.8730660126294
8768,United States,Nebraska,Seward,-97.13858908715468,40.87256881847697
8769,United States,Nebraska,Lancaster,-96.68701969394024,40.78400158999655
8770,United States,Indiana,Wabash,-85.79323504788955,40.84613637496053
8771,United States,Illinois,Iroquois,-87.82015182413801,40.74781683649775
